ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
10013131,SIMON CARTER LONDON Men Blue & Pink Slim Fit Printed Casual Shirt,SIMON CARTER LONDON,Men,1019,5,"Blue and pink printed casual shirt, has a spread collar, long sleeves, button placket, curved hem",Blue
10012731,MIAH Decor Multicoloured Set Of 6 Printed Khullad Cups,MIAH Decor,Unisex,865,4,Content: Set Of 6 Khullad CupsPattern: PrintedFinish: GlossyMaterial: CeramicFeatures: Dishwasher and Microwave Safe, Red
10004267,Parx Men Grey Solid Sweater,Parx,Men,804,5,"Grey solid sweater, has a V-neck, long sleeves, ribbed hem", Grey
10017457,DKNY Unisex Black Medium Trolley Bag,DKNY,Unisex,24800,7,"Black textured medium trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, zip lining, two compression straps with click clasps and one zip pocketWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", Black
10003531,Gini and Jony Boys Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,Gini and Jony,Boys,1329,3,"Blue medium wash 5-pocket mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",Blue
10012807,SEJ by Nisha Gupta Set of 4 Printed Table Placemats,SEJ by Nisha Gupta,Unisex,799,4,Set content: 4 table mats Shape: Rectangle Colour: Pink and greenPattern: Printed Suitable For: 4 seater table Material: Cotton ,
10006063,ID Men Black Leather Formal Slip-Ons,ID,Men,1192,5,"A pair of black round-toed formal slip-on shoes, has elasticated gussets on both sidesLeather upperCushioned footbedTextured TPR outsoleWarranty: 3 months against manufacturing defect onlyWarranty provided by the brand owner / manufacturer", Black
10013261,Soie Women Black Slim Fit Striped Cigarette Trousers,Soie,Women,1112,5,"Black striped mid-rise cigarette trousers, has a hook and bar closure, two pockets", Black
10006071,ID Men Brown Leather Loafers,ID,Men,2685,5,"A pair of round-toe brown loafers, has regular styling, slip-on detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Brown
10012707,MIAH Decor Off-White & Navy Blue Set of 2 Handpainted Ceramic Coffee Mugs,MIAH Decor,Unisex,1079,4,Type: Coffee MugsPattern: PrintedFinish: MatteMaterial: Ceramic,Blue
10017453,DKNY Unisex Purple Medium Trolley Bag,DKNY,Unisex,24800,7,"Purple textured medium trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, zip lining, two compression straps with click clasps and one zip pocketWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", Purple
10016269,EthnoVogue Women Coral Pink & Yellow Printed Made to Measure Printed Maxi Dress,EthnoVogue,Women,6289,7,"Coral pink and yellow printed made to measure maxi dressCoral pink and yellow printed made to measure maxi dress, has a round-neck, sleeveless, has attached embellished jacket with tie-up detailing, concealed side zip closure, padded cups, attached lining with mesh detailing, flared hemWhat is Made to Measure? Customised gown according to your Bust and Length. So please refer to the Size Chart to pick your perfect size.How to measure bust?Measure under your arms and around your chest to find your bust size in inchesHow to measure Gown length?Measure from shoulder till barefoot to find dress length in inches", Yellow
10009767,SPYKAR Women Blue Alicia Super Skinny Fit Low-Rise Low Distress Stretchable Jeans,SPYKAR,Women,2399,7,"Blue medium wash 5-pocket low-rise jeans, low distress, light fade, has a button and zip closure, and waistband with belt loops",Blue
10013423,SEJ by Nisha Gupta Pink & Green Printed Wooden Open Dry Bin,SEJ by Nisha Gupta,Unisex,999,3,Set content: 1 open dry binColour: Pink and greenPattern: Floral printShape: Rectangular, Green
10016757,Vishudh Women Off-White & Brown Floral Printed Kurta,Vishudh,Women,1299,5,"Off-White & Brown Printed Kurta, has a shirt collar, three-quarter sleeves, button closure", White
10017585,Parx Men White Slim Fit Printed Casual Shirt,Parx,Men,822,5,"White printed casual shirt, has a spread collar, short sleeves, button placket,  curved hem, one patch pocket", White
10017567,Soie Nude-Coloured lace Underwired Non Padded full coverage Everyday Bra FB-610,Soie,Women,728,5,Nude printed full-coverage Everyday bra Non Padded and Flexible Underwired seamless three layered cupsCushioned front straps with lace and back closureSandwiched brushed layer for no show apex, Red
10000583,Parx Men Khaki Slim Fit Solid Regular Trousers,Parx,Men,769,5,Khaki brown solid regular trousers regular trousers, Khaki
10017507,Soie Green lace Underwired Non Padded full coverage Everyday Bra FB-610,Soie,Women,693,5,Green full-coverage Everyday bra Non Padded and Flexible Underwired seamless three layered cupsCushioned front straps with lace and back closureSandwiched brushed layer for no show apex, Green
10003365,Gini and Jony Boys Rust Red & Navy Striped Round Neck T-shirt,Gini and Jony,Boys,299,3,"Rust red and Navy striped T-shirt with applique detail, has a round neck, and short sleeves", Red
10016001,Tokyo Talkies Women Mustard Solid Top,Tokyo Talkies,Women,699,5,Mustard solid regular  fit, Mustard
10000533,Parx Men Blue Striped Polo Collar T-shirt,Parx,Men,384,5,"Blue striped t-shirt, has a polo collar, short sleeves",Blue
10001731,DKNY Women Nectar Love Eau de Toilette 50 ml,DKNY,Women,2860,2,"NOTESTop notes are grapefruit, mandarin orange, nectarine, yellow freesia and solar notesmiddle notes are jasmine, lily-of-the-valley and mirabellebase notes are beeswax, cedar, vanilla, musk and neroliHOW TO USE?Spray into body for a refreshing effect. Reapply as desired.ABOUT THE COLLECTIONDKNY Golden Delicious celebrates luxury and splendor with its rich and accentuated aromas of juicy 'Golden delices' apple, accompanied by orange blossom and mirabelle plum.ABOUT THE BRANDDKNY fragrances reflect Donna Karan?s love of New York and her desire to create a brand designed for the truly modern woman on the go with a multifaceted lifestyle. Celebrating the calm and chaos of the city, DKNY blurs the lines between aspiration and practicality, balancing softness and tension. Like the city that inspired it, DKNY Fragrance celebrates individuality with a playful spirit.",
10015819,Raymond Men Maroon Slim Fit Solid Formal Shirt,Raymond,Men,769,5,"Maroon solid formal shirt, has a spread collar, long sleeves, button placket,  straight hem,", Maroon
10016997,Campus Sutra Men Black & Grey Melange Printed Round Neck T-shirt,Campus Sutra,Men,699,5,"Black and grey melange printed T-shirt, has a round neck, and long sleeves", Black
10000107,Parx Men White Printed Round Neck T-shirt,Parx,Men,349,5,"White printed T-shirt, has round neck and short sleeves", White
10016753,Vishudh Women Blue & White Floral Embroidered Straight Kurta,Vishudh,Women,412,5,"Blue and white embroidered straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits",Blue
10012413,FIDO DIDO Men Navy Blue Printed Polo Collar T-shirt,FIDO DIDO,Men,1299,5,"Navy blue printed T-shirt,has mandarin collar,short sleeves",Blue
10003523,Gini and Jony Boys Blue Regular Fit Solid Casual Shirt,Gini and Jony,Boys,649,3,"Blue solid casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 welt pocket",Blue
10007713,her by invictus Women Black Textured Cushioned Flats,her by invictus,Women,1999,6,"A pair of black pointed toe cushioned flats, has regular styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsole", Red
10017571,Soie Nude Lace Non-Wired Non Padded full coverage Everyday Bra FB-705nude,Soie,Women,988,5,Nude lace full-coverage Everyday braNon Padded and Non-Wired seamless lace cupsRegular straps and back closureEliminates side bulgesDouble layered wingsThe cups contain sandwiched soft brushed fabric for no show apex., Red
10004143,HIGHLANDER Men White & Blue Slim Fit Striped Casual Shirt,HIGHLANDER,Men,699,5,"White and blue striped casual shirt, has a spread collar, short sleeves, button placket,  curved hem, one patch pocket",Blue
10006031,ID Men Brown Solid Leather Mid-Top Sneakers,ID,Men,1286,5,"A pair of round-toe brown sneakers, has mid-top styling, lace-up detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Brown
10016703,Raymond Men Yellow Solid Polo Collar T-shirt,Raymond,Men,999,5,T-shirt, Yellow
10013671,PARFAIT Plus Size Black Solid Non-Wired Non Padded Everyday Bra P5641,PARFAIT,Women,1609,4,Black solid full-coverage everyday bra with lace detailNon padded and non-wired cut and sew cupsRegular straps and back closureBack style: Regular straps with a hook to make it racer backFeature: Side Bone, Red
10013651,PARFAIT Plus Size Women Navy Blue Solid Low-Rise Hipsters P5395,PARFAIT,Women,999,2,"Navy blue solid low-rise hipsters with lace inserts and bow detailing, has an inner elasticated waistband, double layered gusset",Blue
10001097,Beli Women Black & Blue Woven Design Heels,Beli,Women,849,7,"A pair of black, blue, and beige open toe heels, has regular styling, backstrap detailSynthetic upper with woven designCushioned footbedTextured and patterned outsole, has a block heel",Blue
10000683,Lady Lyka Women Pack of 2 Beginners Bras TEENAGER-RED-SKN,Lady Lyka,Women,425,5,Red and beige solid medium-coverage beginners braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red
10003817,Homesake Gold-Toned & White Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1890,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and whitePattern: SolidShape: FrustumShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, White
10004135,HIGHLANDER Men Coral & Navy Blue Slim Fit Checked Casual Shirt,HIGHLANDER,Men,699,5,"Coral and navy blue checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10017741,Parx Men Grey Slim Fit Printed Casual Shirt,Parx,Men,779,5,"Grey printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Grey
10016671,Raymond Men Brown Self Design Polo Collar T-shirt,Raymond,Men,892,5,"Brown self design solid T-shirt, has a polo collar, short sleeves", Brown
1001062,Blackberrys Navy Single-Breasted Slim Fit Formal Blazer,Blackberrys,Men,2997,6,"Black woven formal blazer, has a notched lapel, single-breasted with double 
button closure, long sleeves with buttoned detail on the hems, 
structured shoulders, two welt pockets on the front, a mock chest 
pocket, a double vented back hem, and has an attached lining with three built-in pockets", Black
10004139,HIGHLANDER Men Rust Slim Fit Printed Casual Shirt,HIGHLANDER,Men,699,5,"Rust printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",
10012799,SEJ by Nisha Gupta Set of 4 Printed Table Placemats,SEJ by Nisha Gupta,Unisex,799,4,Set content: 4 table matsShape: RectangleColour: Mustard yellow and bluePattern: PrintedSuitable For: 4 seater tableMaterial: Cotton,
1000740,ahilya Gold-Plated Sterling Silver Hoop Earrings,ahilya,Women,8356,3,"A pair of gold-plated sterling silver hoop earrings, has an intricately designed base with embossed and pearl-like detailSecured with an insert closure", Gold
10017841,Parx Men Blue Slim Fit Checked Casual Shirt,Parx,Men,752,5,"Blue checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10000097,Parx Men Peach-Coloured Solid Round Neck T-shirt,Parx,Men,489,5,Peach-coloured solid t-shirt has a round neck and short sleeves, Red
10017459,DKNY Unisex Silver Cabin Trolley Bag,DKNY,Unisex,13365,6,"Silver textured cabin trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, an inner mesh zip compartment, two compression straps with click clasps and one zip compartment on the flap with a zip pocketWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", Silver
10017479,Soie Maroon Lace Non-Wired Non Padded full coverage Everyday Bra FB-705,Soie,Women,988,5,Maroon lace full-coverage Everyday braNon Padded and Non-Wired seamless lace cupsRegular straps and back closureEliminates side bulgesDouble layered wingsThe cups contain sandwiched soft brushed fabric for no show apex., Red
10007617,Roadster Women Beige Woven Design One Toe Flats,Roadster,Women,1199,5,"A pair of beige open-toed flats, has regular styling, no back strap detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer", Beige
10009693,SPYKAR Women Blue Adora Skinny Fit Mid-Rise Low Distress Stretchable Ankle-Length Jeans,SPYKAR,Women,1079,7,"Blue light wash 5-pocket mid-rise ankle-length jeans, low distress, heavy fade, has a button and zip closure, and waistband with belt loops",Blue
10003097,Gini and Jony Boys White & Grey Dyed Round Neck T-shirt,Gini and Jony,Boys,559,3,"White and grey dyed T-shirt with applique and embroidered detail, has a round neck, short sleeves", White
10002487,Michael Kors Women Wonderlust Sensual Essence Eau De Parfum Spray 100 ml,Michael Kors,Women,7920,2,"NotesTop notes: Pink pepper, pear, sour cherry and peonyHeart notes: Jasmine and orange blossom Base notes: Amber, cashmere wood and suede",
10003819,Homesake Gold-Toned & Navy Blue Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1890,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and navy bluePattern: SolidShape: FrustumShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb,Blue
10003497,Gini and Jony Girls Yellow & Grey Printed Top with Shorts,Gini and Jony,Girls,419,5,"This clothing set consists of top and shortsYellow printed top, has a round neck, sleevelessGrey solid shorts, has a drawstring closure", Yellow
10017397,Story@home Off-White & Olive Green Floral 210 TC Cotton 1 KingBedsheet with 2 Pillow Covers,Story@home,Unisex,1399,4,Set content: 1 King bedsheet with 2 pillow coversQuality: FineThread count: 210Colour: Off-White and Olive GreenPattern: Floral, Green
10002003,Police Men Imperial Patchouli Eau de Toilette 100 ml,Police,Men,2095,3,"NotesTop notes: Mandarin orange, spices and bergamotHeart notes: Green and floral notesBase notes: Patchouli and woody notes",
10003831,Homesake Red & Gold-Toned Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1732,5,Type: Handcrafted Table Lamp with ShadeColour: Red and Gold-TonedPattern: SolidShape: FrustumShade material: FabricBase material: AluminiumSwitch Type: Toggle Button, Red
10002441,Brown Solid Casual Jacket,U.S. Polo Assn. Denim Co.,Men,3499,7,"This brown jacket from U.S. Polo Assn. Denim Co, featuring a diagonal check quilt pattern on the yoke is a timeless staple that will never step out of vogue. Fashioned from cotton fabric, this full-sleeved jacket promises unmatched comfort all day long. Just tag it with washed denims and shoes.Full zip placketDiagonal check quilt pattern on the yokeSlash pocketsBrand trim on the chest", Brown
10012877,JEWEL JUNCTION Gold-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,539,5,A pair of gold-toned geometric textured cufflinksComes in a signature JEWEL JUNCTION case, Gold
10017007,Campus Sutra Men Grey & Black Standard Regular Fit Checked Casual Shirt,Campus Sutra,Men,479,5,"Grey and black checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket", Black
10016665,Raymond Men Grey & Blue Striped Polo Collar T-shirt,Raymond,Men,1249,5,"Grey and blue striped T-shirt, has polo collar, short sleeves, one pocket",Blue
10017601,Parx Men Navy Blue & Green Slim Fit Printed Casual Shirt,Parx,Men,959,5,"Navy Blue and green printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10001585,Nautica Men Voyage Sport Eau De Toilette 100 ml,Nautica,Men,1830,3,"NotesTop note: Sea notes, sea salt, citruses and corianderHeart note: Palm leaf, green pepper, apple and geraniumBase note: Brazilian redwood, musk, vetiver and patchouli",
10003109,Gini and Jony Girls Yellow & Green Pure Cotton Printed Top,Gini and Jony,Girls,489,3,"Yellow and green printed knitted regular top with waist tie-up detail, has a round neck, sleeveless", Green
10013543,PARFAIT Plus Size Nude-Coloured Solid Underwired Lightly Padded Balconette Bra 4815,PARFAIT,Women,1609,2,Nude-coloured solid medium-coverage Balconette braLightly Padded and Underwired seamless cupsMultiway straps and back closureBack style: RegularFeature: All Day ComfortComes with a pair of extra straps, Red
10004357,Park Avenue Women Yellow & Red Printed Linen Sheath Dress,Park Avenue,Women,1079,5,"Yellow and red printed woven sheath dress, has a round neck, sleeveless, concealed zip closure,, straight hem", Red
10013589,PARFAIT Plus Size Black Solid Underwired Non Padded Everyday Bra P5412,PARFAIT,Women,1679,2,Black solid medium-coverage everyday braNon padded and underwired cut and sew cupsRegular straps and back closureBack style: RegularFeature: Side Bone, Red
10001157,Raymond Men Grey Solid Woven Nehru Jacket,Raymond,Men,1749,5,"Grey solid woven nehru jacket, has a mandarin collar, a full button placket, sleeveless, three pockets.", Grey
10015915,Raymond Men Brown Self-Checked Single-Breasted Formal Suit,Raymond,Men,6649,5,"Brown self-checked single-breasted formal suitBrown self-checked blazer, has a notched lapel, single breasted with double button closure, long sleeves, three pockets, double vented back hem, an attached liningBrown self-checked waistcoat, has a V-neck, sleeveless, two pocketsBrown self-checked mid-rise trousers, has a zip fly with a button and a hook-and-bar closure, four pockets, a waistband with belt loops", Brown
10009747,SPYKAR Women Blue Alexa Super Skinny Fit High-Rise Clean Look Stretchable Jeans,SPYKAR,Women,999,7,"Blue dark wash 5-pocket high-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",Blue
10012789,SEJ by Nisha Gupta Set of 6 Pink & Green Printed Table Placemats,SEJ by Nisha Gupta,Unisex,899,4,Set content: 6 table mats Shape: Rectangle Colour: Pink and green Pattern: Printed Suitable For: 6 seater table Material: Cotton , Green
1000182,Jn Joy Navy Sheer Top,Jn Joy,Women,2399,6,"Navy blue sheer top, has a round neck, sleevelessComes with a camisole and a keychain", Navy
10012791,SEJ by Nisha Gupta Set of 4 Multicoloured Printed Table Placemats,SEJ by Nisha Gupta,Unisex,799,4,Set content: 4 table matsShape: RectangleColour: MulticolouredPattern: PrintedSuitable For: 4 seater tableMaterial: Cotton, Red
10013621,PARFAIT Plus Size Maroon Solid Underwired Lightly Padded Plunge Bra 2801,PARFAIT,Women,1189,2,Maroon solid medium-coverage Plunge braLightly Padded and Underwired seamless cups with lace detailRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red
10002807,Qraa Men Set of 2 Intense Acne Clearing Face Wash 100gm each,Qraa Men,Men,576,1,"What It Is?:Qraa Men Pack of 2 Intense Acne Clearing Face Wash 100gm eachWhat It Does?:Qraa Men Acne Clearing Face Wash enriched with tea tree oil and natural ingredients, is an effective oil-free foaming cleansing gel that gently cleanses and clears skin, prevents breakouts and blackheads. It effectively unclogs pores and helps control the moisture levels in skin, resulting in fresh, soft, smooth and clear skin.Features:Acne clearing face wash for men with tea tree oil that is known for its beneficial excellence as a natural remedy for the treatment of acneDue to its antiseptic, antifungal properties, tea tree oil works as an effective remedy for allergic skin reactions and helps to prevent pimplesThe gentle formula helps unclogs pores and controls excess oil, leaving skin feeling fresh, clear and smoothNatural skin brightening formula that promotes healthy, clear skinThis product is free from chemicals and synthetic ingredientsIngredients:Water, Glycerin, Sodium Chloride, Disodium Edta, Bht, Phenoxyethanol, Tea Tree Oil, Neem Extract and Ginger Extract",
10017429,DKNY Unisex Black Solid Leather Backpack with Pouch,DKNY,Unisex,13020,7,Black backpackPadded haul loop3 and more main compartments with zip closurePadded backZip PocketPadded shoulder strap: PaddedWater-resistance: YesComes with a pouchWarranty: 5 yearsWarranty provided by brand/manufacturer, Black
10000727,Lady Lyka Women Black and Beige Pack of 2 Beginners Bras ATHLETE-SKN-BLK-Multi,Lady Lyka,Women,425,5,Pack of 2 Black and beige solid medium-coverage beginners braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Black
1000744,ahilya Oxidised Sterling Silver Ring,ahilya,Women,4275,4,"Oxidised Sterling silver ring, has an intricate design with teardrop-shaped detail throughout", Silver
10014683,BuckleUp Women Black Textured Belt,BuckleUp,Women,449,5,Black textured beltSecured with a tangWarranty: 1 monthWarranty provided by brand/manufacturer, Red
10000777,Lady Lyka Women Pack of 2 Beginners Bras TEENAGER-FCA-SKN,Lady Lyka,Women,425,5,Fuschia and beige solid medium-coverage beginners brasNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort,
10015987,Tokyo Talkies Women Red Maxi Dress,Tokyo Talkies,Women,1299,5,"Red printed woven maxi dress, has a round neck, sleeveless, concealed zip closure, an attached lining, flared hem", Red
10013371,Marvel by Wear Your Mind Boys Black Printed Round Neck T-shirt,Marvel by Wear Your Mind,Boys,549,3,"Black and Blue Printed T-shirt, has a round neck, short sleeves", Black
10001849,Bvlgari Men Black Eau De Toilette 40 ml,Bvlgari,Men,3500,2,"Bvlgari presents this 'Black' EDT that will ensure a reviving and invigorating fragranceThis EDT has a subtle background tobacco-like note, leading the way to a sweet, sexy and a tad creamy heart along with rummy and woody notes", Black
10001511,THE SILHOUETTE STORE Women Black Solid Dhoti Jumpsuit with Belt,THE SILHOUETTE STORE,Women,839,5,"Black solid dhoti jumpsuit, has a shoulder straps, sleevelessComes with a belt", Black
10000595,Parx Men Brown Original Slim Fit Solid Regular Trousers,Parx,Men,874,5,"Brown solid mid-rise regular trousers, has a button closure, four pockets", Brown
10017021,Campus Sutra Men Blue Solid Round Neck T-shirt,Campus Sutra,Men,699,5,"Blue solid T-shirt, has a round neck, long sleeves",Blue
10013579,PARFAIT Plus Size Charcoal Grey Lace Detail Underwired Non Padded Everyday Bra P5022,PARFAIT,Women,1679,2,Charcoal grey solid medium-coverage Everyday braNon Padded and Underwired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red
10003427,Gini and Jony Boys Navy Blue Slim Fit Solid Regular Trousers,Gini and Jony,Boys,1119,3,"Navy Blue solid mid-rise regular trousers, button closure, zip fly and 5 pocketsComes with a belt",Blue
10000675,Lady Lyka Women Black and Fuschia Pack of 2 Beginners Bras ATHLETE-BLK-FCA-Multi,Lady Lyka,Women,425,5,Pack of 2Black and fuschia solid medium-coverage beginners braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Black
10017433,DKNY Unisex Purple Large Trolley Bag,DKNY,Unisex,31100,7,"Purple textured large trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, zip lining, two compression straps with click clasps and one zip pocketWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", Purple
10006059,ID Men Brown Fisherman Leather Sandals,ID,Men,1197,5,A pair of brown fisherman sandalsLeather upper with velcro closureCushioned footbedPatterned synthetic outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer, Brown
10018011,Puma Men Navy Blue Sneakers,Puma,Men,1959,5,"A pair of round-toe navy blue & white sneakers, has regular styling, lace-up detailTextile upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer",Blue
10004163,HIGHLANDER Men Maroon Striped Round Neck T-shirt,HIGHLANDER,Men,699,5,"Maroon and Grey striped T-shirt, has a round neck, and long sleeves", Maroon
1000505,Russell Athletic Black Hooded Sweatshirt,Russell Athletic,Women,3499,5,"Black sweatshirt, has an attached hood with drawstring fastening, long sleeves, a full button placket, two insert pockets, a ribbed hem, fleece lining", Black
10012981,JEWEL JUNCTION Silver-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,539,5,A pair of silver-toned and black geometric printed cufflinksComes in a signature JEWEL JUNCTION case, Silver
10006057,ID Men Brown Leather Oxfords,ID,Men,2685,5,"A pair of round-toe brown oxfords, has regular styling, lace-up detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Brown
10000903,Blackberrys Men Navy Blue Solid Chambray Slim-Fit Jacket,Blackberrys,Men,2924,5,"Navy Blue solid chambray jacket, has a mandarin collar, 2 pockets, snap button closure with zip, long sleeves, straight hem, and an attached lining",Blue
10017409,DKNY Unisex Black Medium Trolley Bag,DKNY,Unisex,12375,6,"Black textured medium trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, zip lining , two compression straps with click clasps, one zip compartment on the flap with a zip pocketWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", Black
1000488,Russell Athletic Grey Melange Hooded Sweatshirt,Russell Athletic,Women,2799,5,"Grey melange sweatshirt, has an attached hood with a drawstring fastening, a full zip closure, long sleeves, two insert pockets, a fleece lining", Grey
10008647,Xpose Women Blue Camouflage Print Skinny Fit Regular Shorts,Xpose,Women,734,5,"Blue and Black camouflage printed high-rise regular shorts, has an elasticated waistband with drawstring closure, two pockets",Blue
10003543,Gini and Jony Girls Red & White Printed Regular Shorts,Gini and Jony,Girls,629,3,"Red and white printed mid-rise regular shorts, has 4 pockets, and zip closure", Red
10004133,HIGHLANDER Men Navy Blue & Red Slim Fit Checked Casual Shirt,HIGHLANDER,Men,699,5,"Navy Blue and red checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10006087,ID Men Navy Blue Leather Derbys,ID,Men,2685,5,"A pair of round-toe navy blue derbys, has regular styling, lace-up detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer",Blue
10013493,PARFAIT Plus Size Blue  Beige Lace Underwired Non Padded Everyday Bra P5392,PARFAIT,Women,1679,2,Blue and beige lace medium-coverage Everyday braNon Padded and Underwired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort,Blue
10004111,HIGHLANDER Men White & Navy Blue Slim Fit Printed Casual Shirt,HIGHLANDER,Men,699,5,"White and navy blue printed casual shirt, has a spread collar, short sleeves, button placket,  curved hem, one patch pocket",Blue
10012695,MIAH Decor Set Of 2 Printed Serving Bowl Set,MIAH Decor,Unisex,1799,4,Set content: Set of 2 serving bowl setPattern: PrintedFinish: GlossyColour: Beige and greenMaterial: CeramicFeatures: Dishwasher and microwave safe,
10013045,Sera Women Orange & White Printed Kurta with Palazzos,Sera,Women,1317,5,"Orange and white printed kurta with palazzos Orange and white straight calf length kurta, has a V-neck, sleeveless, straight hem, side slitsOrange and white  Solid palazzos, has partially elasticated waistband, button closure", White
10017915,Parx Men Maroon Slim Fit Printed Casual Shirt,Parx,Men,734,5,"Maroon printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Maroon
10017737,Parx Men Blue Slim Fit Printed Casual Shirt,Parx,Men,759,5,"Blue printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10005247,Gini and Jony Boys Blue Regular Fit Faded Chambray Casual Shirt,Gini and Jony,Boys,1049,3,"Blue faded chambray casual shirt with applique detail, has a spread collar, short sleeves, button placket, curved hem, and two flap pockets",Blue
10003845,Homesake Gold-Toned & Navy Blue Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1620,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and navy bluePattern: SolidShape: FrustumShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb,Blue
10016991,Campus Sutra Men Blue & White Standard Regular Fit Dyed Casual Shirt,Campus Sutra,Men,599,5,"Blue and white dyed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10017157,Carrera Men Black Sneakers,Carrera,Men,5199,5,"A pair of round-toe black sneakers, has regular styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer", Black
10003853,Homesake Gold-Toned & White Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1620,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and whitePattern: SolidShape: FrustumShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, White
10018075,Puma Men Blue Sneakers,Puma,Men,1749,5,"A pair of round-toe blue sneakers, has regular styling, lace-up detailTextile upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer",Blue
10009687,SPYKAR Women Blue & White Striped Adora Skinny Fit Mid-Rise Clean Look Ankle Jeans,SPYKAR,Women,1034,7,"Blue and White striped 5-pocket mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",Blue
